t,prn,elev,az,snr,const
82378.0,36,28.0,306.0,44.0,GB
82378.0,41,23.0,119.0,16.0,GB
82378.0,33,21.0,66.0,,GB
82378.0,37,20.0,184.0,1.0,GB
82378.0,14,11.0,42.0,31.0,GB
82378.0,39,5.0,329.0,46.0,GB
82378.0,16,2.0,338.0,38.0,GB
82378.0,32,1.0,166.0,1.0,GB
82378.0,27,72.0,342.0,33.0,GB
82378.0,46,48.0,243.0,19.0,GB
82378.0,28,39.0,61.0,19.0,GB
82378.0,30,32.0,274.0,3.0,GB
82378.0,36,28.0,306.0,3.0,GB
82378.0,39,5.0,329.0,34.0,GB
82383.0,11,81.0,25.0,39.0,GP
82383.0,12,72.0,283.0,43.0,GP
82383.0,20,49.0,154.0,20.0,GP
82383.0,6,43.0,46.0,4.0,GP
82383.0,25,40.0,308.0,47.0,GP
82383.0,48,39.0,209.0,32.0,GP
82383.0,19,23.0,85.0,24.0,GP
82383.0,5,19.0,180.0,2.0,GP
82383.0,29,10.0,285.0,19.0,GP
82383.0,24,10.0,219.0,22.0,GP
82383.0,28,4.0,327.0,41.0,GP
82383.0,17,2.0,95.0,,GP
82383.0,11,81.0,25.0,40.0,GP
82383.0,6,43.0,46.0,38.0,GP
82383.0,24,10.0,219.0,18.0,GP
82383.0,28,4.0,327.0,3.0,GP
82383.0,86,64.0,333.0,43.0,GL
82383.0,76,63.0,254.0,33.0,GL
82383.0,77,34.0,320.0,37.0,GL
82383.0,85,31.0,44.0,1.0,GL
82383.0,87,28.0,265.0,38.0,GL
82383.0,75,24.0,180.0,21.0,GL
82383.0,71,8.0,125.0,21.0,GL
82383.0,69,6.0,19.0,4.0,GL
82383.0,13,74.0,257.0,40.0,GA
82383.0,21,62.0,297.0,41.0,GA
82383.0,27,56.0,163.0,,GA
82383.0,15,47.0,44.0,4.0,GA
82383.0,26,20.0,234.0,21.0,GA
82383.0,30,7.0,146.0,15.0,GA
82383.0,13,74.0,257.0,33.0,GA
82383.0,21,62.0,297.0,37.0,GA
82383.0,15,47.0,44.0,38.0,GA
82383.0,26,20.0,234.0,1.0,GA
82383.0,27,72.0,342.0,41.0,GB
82383.0,46,48.0,243.0,28.0,GB
82383.0,28,39.0,61.0,37.0,GB
82383.0,30,32.0,274.0,4.0,GB
82383.0,36,28.0,306.0,44.0,GB
82383.0,41,23.0,119.0,,GB
82383.0,33,21.0,66.0,19.0,GB
82383.0,37,20.0,184.0,,GB
82383.0,14,11.0,42.0,30.0,GB
82383.0,39,5.0,329.0,46.0,GB
82383.0,16,2.0,338.0,37.0,GB
82383.0,32,1.0,166.0,1.0,GB
82383.0,27,72.0,342.0,33.0,GB
82383.0,28,39.0,61.0,19.0,GB
82383.0,30,32.0,274.0,31.0,GB
82383.0,36,28.0,306.0,3.0,GB
82383.0,39,5.0,329.0,3.0,GB
82388.0,11,81.0,25.0,39.0,GP
82388.0,12,72.0,283.0,43.0,GP
82388.0,20,49.0,154.0,20.0,GP
82388.0,6,43.0,46.0,4.0,GP
82388.0,25,40.0,308.0,47.0,GP
82388.0,48,39.0,209.0,32.0,GP
82388.0,19,23.0,85.0,,GP
82388.0,5,19.0,180.0,3.0,GP
82388.0,29,10.0,285.0,32.0,GP
82388.0,24,10.0,219.0,20.0,GP
82388.0,28,4.0,327.0,42.0,GP
82388.0,17,2.0,95.0,,GP
82388.0,11,81.0,25.0,41.0,GP
82388.0,6,43.0,46.0,39.0,GP
82388.0,24,10.0,219.0,17.0,GP
82388.0,28,4.0,327.0,3.0,GP
82388.0,86,64.0,333.0,43.0,GL
82388.0,76,63.0,254.0,36.0,GL
82388.0,77,34.0,320.0,37.0,GL
82388.0,85,31.0,44.0,2.0,GL
82388.0,87,28.0,265.0,38.0,GL
82388.0,75,24.0,180.0,19.0,GL
82388.0,70,21.0,78.0,,GL
82388.0,71,8.0,125.0,1.0,GL
82388.0,69,6.0,19.0,45.0,GL
82388.0,13,74.0,257.0,40.0,GA
82388.0,21,62.0,297.0,40.0,GA
82388.0,27,55.0,163.0,,GA
82388.0,15,47.0,44.0,4.0,GA
82388.0,26,21.0,235.0,26.0,GA
82388.0,30,7.0,146.0,9.0,GA
82388.0,13,74.0,257.0,34.0,GA
82388.0,21,62.0,297.0,37.0,GA
82388.0,15,47.0,44.0,38.0,GA
82388.0,26,21.0,235.0,1.0,GA
82388.0,27,72.0,342.0,40.0,GB
82388.0,46,48.0,243.0,30.0,GB
82388.0,28,39.0,61.0,37.0,GB
82388.0,30,32.0,274.0,4.0,GB
82388.0,36,28.0,306.0,45.0,GB
82388.0,41,23.0,119.0,,GB
82388.0,33,21.0,66.0,20.0,GB
82388.0,37,20.0,184.0,1.0,GB
82388.0,14,11.0,42.0,30.0,GB
82388.0,39,5.0,329.0,46.0,GB
82388.0,16,2.0,338.0,36.0,GB
82388.0,32,1.0,166.0,,GB
82388.0,27,72.0,342.0,33.0,GB
82388.0,46,48.0,243.0,24.0,GB
82388.0,28,39.0,61.0,19.0,GB
82388.0,36,28.0,306.0,3.0,GB
82388.0,39,5.0,329.0,3.0,GB
82393.0,11,81.0,25.0,40.0,GP
82393.0,12,72.0,283.0,44.0,GP
82393.0,20,49.0,154.0,22.0,GP
82393.0,6,43.0,46.0,4.0,GP
82393.0,25,40.0,308.0,47.0,GP
82393.0,48,39.0,209.0,32.0,GP
82393.0,19,23.0,85.0,,GP
82393.0,5,19.0,180.0,2.0,GP
82393.0,29,10.0,285.0,34.0,GP
82393.0,24,10.0,219.0,16.0,GP
82393.0,28,4.0,327.0,42.0,GP
82393.0,17,2.0,95.0,,GP
82393.0,11,81.0,25.0,41.0,GP
82393.0,6,43.0,46.0,39.0,GP
82393.0,25,40.0,308.0,32.0,GP
82393.0,24,10.0,219.0,1.0,GP
82393.0,28,4.0,327.0,32.0,GP
82393.0,86,64.0,333.0,44.0,GL
82393.0,76,63.0,254.0,33.0,GL
82393.0,77,34.0,320.0,36.0,GL
82393.0,85,31.0,44.0,2.0,GL
82393.0,87,28.0,265.0,34.0,GL
82393.0,75,24.0,180.0,18.0,GL
82393.0,70,21.0,78.0,,GL
82393.0,71,8.0,125.0,1.0,GL
82393.0,69,6.0,19.0,45.0,GL
82393.0,13,74.0,257.0,40.0,GA
82393.0,21,62.0,297.0,40.0,GA
82393.0,27,55.0,163.0,,GA
82393.0,15,47.0,44.0,4.0,GA
82393.0,26,21.0,235.0,26.0,GA
82393.0,30,6.0,146.0,8.0,GA
82393.0,13,74.0,257.0,34.0,GA
82393.0,21,62.0,297.0,37.0,GA
82393.0,15,47.0,44.0,38.0,GA
82393.0,26,21.0,235.0,1.0,GA
82393.0,27,72.0,342.0,39.0,GB
82393.0,46,48.0,243.0,30.0,GB
82393.0,28,39.0,61.0,37.0,GB
82393.0,30,32.0,274.0,4.0,GB
82393.0,36,28.0,306.0,45.0,GB
82393.0,41,23.0,119.0,,GB
82393.0,33,21.0,66.0,17.0,GB
82393.0,37,20.0,184.0,1.0,GB
82393.0,14,11.0,42.0,29.0,GB
82393.0,39,5.0,329.0,46.0,GB
82393.0,16,2.0,338.0,36.0,GB
82393.0,32,1.0,166.0,,GB
82393.0,27,72.0,342.0,33.0,GB
82393.0,46,48.0,243.0,23.0,GB
82393.0,28,39.0,61.0,19.0,GB
82393.0,30,32.0,274.0,3.0,GB
82393.0,36,28.0,306.0,3.0,GB
82393.0,39,5.0,329.0,35.0,GB
82398.0,11,81.0,25.0,40.0,GP
82398.0,12,72.0,283.0,44.0,GP
82398.0,20,49.0,154.0,20.0,GP
82398.0,6,43.0,46.0,4.0,GP
82398.0,25,40.0,308.0,47.0,GP
82398.0,48,39.0,209.0,32.0,GP
82398.0,19,23.0,85.0,,GP
82398.0,5,19.0,180.0,2.0,GP
82398.0,29,10.0,285.0,36.0,GP
82398.0,24,10.0,219.0,17.0,GP
82398.0,28,4.0,327.0,42.0,GP
82398.0,17,2.0,95.0,,GP
82398.0,11,81.0,25.0,41.0,GP
82398.0,6,43.0,46.0,39.0,GP
82398.0,25,40.0,308.0,32.0,GP
82398.0,24,10.0,219.0,1.0,GP
82398.0,28,4.0,327.0,33.0,GP
82398.0,86,64.0,333.0,44.0,GL
82398.0,76,63.0,254.0,24.0,GL
82398.0,77,34.0,320.0,38.0,GL
82398.0,85,31.0,44.0,3.0,GL
82398.0,87,28.0,265.0,31.0,GL
82398.0,75,24.0,180.0,20.0,GL
82398.0,70,21.0,78.0,,GL
82398.0,71,8.0,125.0,1.0,GL
82398.0,69,6.0,19.0,45.0,GL
82398.0,13,74.0,257.0,40.0,GA
82398.0,21,62.0,297.0,39.0,GA
82398.0,27,55.0,163.0,,GA
82398.0,15,47.0,44.0,4.0,GA
82398.0,26,21.0,235.0,27.0,GA
82398.0,30,6.0,146.0,7.0,GA
82398.0,13,74.0,257.0,34.0,GA
82398.0,21,62.0,297.0,37.0,GA
82398.0,15,47.0,44.0,38.0,GA
82398.0,26,21.0,235.0,1.0,GA
82398.0,27,72.0,342.0,39.0,GB
82398.0,46,48.0,243.0,26.0,GB
82398.0,28,39.0,61.0,37.0,GB
82398.0,30,32.0,274.0,4.0,GB
82398.0,36,28.0,306.0,46.0,GB
82398.0,41,23.0,119.0,21.0,GB
82398.0,33,21.0,66.0,24.0,GB
82398.0,37,20.0,184.0,1.0,GB
82398.0,14,11.0,42.0,26.0,GB
82398.0,39,5.0,329.0,47.0,GB
82398.0,16,2.0,338.0,37.0,GB
82398.0,32,1.0,166.0,,GB
82398.0,27,72.0,342.0,33.0,GB
82398.0,46,48.0,243.0,23.0,GB
82398.0,28,39.0,61.0,19.0,GB
82398.0,30,32.0,274.0,3.0,GB
82398.0,36,28.0,306.0,3.0,GB
82398.0,39,5.0,329.0,35.0,GB
82403.0,11,81.0,25.0,40.0,GP
82403.0,12,72.0,283.0,44.0,GP
82403.0,20,49.0,154.0,22.0,GP
82403.0,6,43.0,46.0,4.0,GP
82403.0,25,40.0,308.0,47.0,GP
82403.0,48,39.0,209.0,32.0,GP
82403.0,19,23.0,85.0,,GP
82403.0,5,19.0,180.0,2.0,GP
82403.0,29,10.0,285.0,38.0,GP
82403.0,24,10.0,219.0,16.0,GP
82403.0,28,4.0,327.0,39.0,GP
82403.0,17,2.0,95.0,,GP
82403.0,11,81.0,25.0,41.0,GP
82403.0,6,43.0,46.0,39.0,GP
82403.0,25,40.0,308.0,33.0,GP
82403.0,24,10.0,219.0,1.0,GP
82403.0,28,4.0,327.0,34.0,GP
82403.0,86,64.0,333.0,44.0,GL
82403.0,76,63.0,254.0,28.0,GL
82403.0,77,34.0,320.0,39.0,GL
82403.0,85,31.0,44.0,3.0,GL
82403.0,87,28.0,265.0,27.0,GL
82403.0,75,24.0,180.0,24.0,GL
82403.0,71,9.0,124.0,18.0,GL
82403.0,69,6.0,18.0,4.0,GL
82403.0,13,74.0,257.0,40.0,GA
82403.0,21,62.0,297.0,38.0,GA
82403.0,27,55.0,163.0,,GA
82403.0,15,47.0,44.0,4.0,GA
82403.0,26,21.0,235.0,29.0,GA
82403.0,30,6.0,146.0,6.0,GA
82403.0,13,74.0,257.0,34.0,GA
82403.0,21,62.0,297.0,37.0,GA
82403.0,15,47.0,44.0,38.0,GA
82403.0,26,21.0,235.0,1.0,GA
82403.0,27,72.0,342.0,39.0,GB
82403.0,46,48.0,243.0,30.0,GB
82403.0,28,39.0,61.0,36.0,GB
82403.0,30,32.0,274.0,4.0,GB
82403.0,36,28.0,306.0,47.0,GB
82403.0,41,23.0,119.0,18.0,GB
82403.0,33,21.0,66.0,20.0,GB
82403.0,37,20.0,184.0,1.0,GB
82403.0,14,11.0,42.0,29.0,GB
82403.0,39,5.0,329.0,47.0,GB
82403.0,16,2.0,338.0,37.0,GB
82403.0,32,1.0,166.0,,GB
82403.0,27,72.0,342.0,33.0,GB
82403.0,46,48.0,243.0,23.0,GB
82403.0,28,39.0,61.0,19.0,GB
82403.0,30,32.0,274.0,2.0,GB
82403.0,36,28.0,306.0,3.0,GB
82403.0,39,5.0,329.0,35.0,GB
82408.0,11,81.0,25.0,39.0,GP
82408.0,12,72.0,283.0,44.0,GP
82408.0,20,49.0,154.0,21.0,GP
82408.0,6,43.0,46.0,4.0,GP
82408.0,25,40.0,308.0,47.0,GP
82408.0,48,39.0,209.0,32.0,GP
82408.0,19,23.0,85.0,,GP
82408.0,5,19.0,180.0,2.0,GP
82408.0,29,10.0,285.0,39.0,GP
82408.0,24,10.0,219.0,18.0,GP
82408.0,28,4.0,327.0,37.0,GP
82408.0,17,2.0,95.0,,GP
82408.0,11,81.0,25.0,41.0,GP
82408.0,6,43.0,46.0,39.0,GP
82408.0,25,40.0,308.0,33.0,GP
82408.0,28,4.0,327.0,3.0,GP
82408.0,86,64.0,333.0,43.0,GL
82408.0,76,62.0,251.0,19.0,GL
82408.0,77,34.0,320.0,37.0,GL
82408.0,85,31.0,44.0,3.0,GL
82408.0,87,28.0,265.0,32.0,GL
82408.0,75,23.0,180.0,26.0,GL
82408.0,71,9.0,124.0,23.0,GL
82408.0,69,6.0,18.0,4.0,GL
82408.0,13,74.0,257.0,40.0,GA
82408.0,21,62.0,297.0,36.0,GA
82408.0,27,55.0,163.0,19.0,GA
82408.0,15,47.0,44.0,4.0,GA
82408.0,26,21.0,235.0,30.0,GA
82408.0,30,6.0,146.0,7.0,GA
82408.0,13,74.0,257.0,33.0,GA
82408.0,21,62.0,297.0,36.0,GA
82408.0,15,47.0,44.0,38.0,GA
82408.0,27,72.0,342.0,39.0,GB
82408.0,46,48.0,243.0,32.0,GB
82408.0,28,39.0,61.0,35.0,GB
82408.0,30,32.0,274.0,4.0,GB
82408.0,36,28.0,306.0,47.0,GB
82408.0,41,23.0,119.0,,GB
82408.0,33,21.0,66.0,,GB
82408.0,37,20.0,184.0,,GB
82408.0,14,11.0,42.0,28.0,GB
82408.0,39,5.0,329.0,47.0,GB
82408.0,16,2.0,338.0,37.0,GB
82408.0,32,1.0,166.0,,GB
82408.0,27,72.0,342.0,33.0,GB
82408.0,46,48.0,243.0,23.0,GB
82408.0,28,39.0,61.0,19.0,GB
82408.0,36,28.0,306.0,3.0,GB
82408.0,39,5.0,329.0,3.0,GB
82413.0,11,81.0,25.0,39.0,GP
82413.0,12,72.0,283.0,44.0,GP
82413.0,20,49.0,154.0,,GP
82413.0,6,43.0,46.0,4.0,GP
82413.0,25,40.0,308.0,47.0,GP
82413.0,48,39.0,209.0,32.0,GP
82413.0,19,23.0,85.0,29.0,GP
82413.0,5,19.0,180.0,2.0,GP
82413.0,29,10.0,285.0,41.0,GP
82413.0,24,10.0,219.0,24.0,GP
82413.0,28,4.0,327.0,34.0,GP
82413.0,17,2.0,95.0,,GP
82413.0,11,81.0,25.0,41.0,GP
82413.0,6,43.0,46.0,40.0,GP
82413.0,25,40.0,308.0,35.0,GP
82413.0,28,4.0,327.0,3.0,GP
82413.0,86,64.0,333.0,43.0,GL
82413.0,76,62.0,251.0,28.0,GL
82413.0,77,35.0,319.0,38.0,GL
82413.0,85,31.0,44.0,3.0,GL
82413.0,87,28.0,265.0,31.0,GL
82413.0,75,23.0,180.0,26.0,GL
82413.0,70,21.0,77.0,,GL
82413.0,71,9.0,124.0,2.0,GL
82413.0,69,6.0,18.0,46.0,GL
82413.0,13,74.0,257.0,40.0,GA
82413.0,21,62.0,297.0,36.0,GA
82413.0,27,55.0,163.0,20.0,GA
82413.0,15,47.0,44.0,4.0,GA
82413.0,26,21.0,235.0,31.0,GA
82413.0,30,6.0,146.0,,GA
82413.0,13,74.0,257.0,33.0,GA
82413.0,21,62.0,297.0,36.0,GA
82413.0,15,47.0,44.0,38.0,GA
82413.0,27,72.0,342.0,39.0,GB
82413.0,46,48.0,243.0,32.0,GB
82413.0,28,39.0,61.0,33.0,GB
82413.0,30,32.0,274.0,4.0,GB
82413.0,36,28.0,306.0,46.0,GB
82413.0,41,23.0,119.0,23.0,GB
82413.0,33,21.0,66.0,,GB
82413.0,37,20.0,184.0,1.0,GB
82413.0,14,11.0,42.0,26.0,GB
82413.0,39,5.0,329.0,47.0,GB
82413.0,16,2.0,338.0,36.0,GB
82413.0,32,1.0,166.0,,GB
82413.0,27,72.0,342.0,33.0,GB
82413.0,46,48.0,243.0,22.0,GB
82413.0,28,39.0,61.0,19.0,GB
82413.0,30,32.0,274.0,2.0,GB
82413.0,39,5.0,329.0,3.0,GB
82418.0,11,81.0,25.0,38.0,GP
82418.0,12,72.0,283.0,44.0,GP
82418.0,20,49.0,154.0,21.0,GP
82418.0,6,43.0,46.0,4.0,GP
82418.0,25,40.0,308.0,47.0,GP
82418.0,48,39.0,209.0,32.0,GP
82418.0,19,23.0,85.0,23.0,GP
82418.0,5,19.0,180.0,2.0,GP
82418.0,29,10.0,285.0,42.0,GP
82418.0,24,10.0,219.0,19.0,GP
82418.0,28,4.0,327.0,30.0,GP
82418.0,17,2.0,95.0,,GP
82418.0,11,81.0,25.0,41.0,GP
82418.0,6,43.0,46.0,40.0,GP
82418.0,25,40.0,308.0,36.0,GP
82418.0,86,63.0,336.0,43.0,GL
82418.0,76,62.0,251.0,26.0,GL
82418.0,77,35.0,319.0,39.0,GL
82418.0,85,30.0,45.0,3.0,GL
82418.0,87,28.0,265.0,30.0,GL
82418.0,75,23.0,180.0,23.0,GL
82418.0,71,9.0,124.0,22.0,GL
82418.0,69,6.0,18.0,4.0,GL
82418.0,13,74.0,257.0,40.0,GA
82418.0,21,62.0,297.0,34.0,GA
82418.0,27,55.0,163.0,,GA
82418.0,15,47.0,44.0,4.0,GA
82418.0,26,21.0,235.0,32.0,GA
82418.0,30,6.0,146.0,,GA
82418.0,13,74.0,257.0,34.0,GA
82418.0,21,62.0,297.0,36.0,GA
82418.0,15,47.0,44.0,38.0,GA
82418.0,27,72.0,342.0,39.0,GB
82418.0,46,48.0,243.0,31.0,GB
82418.0,28,39.0,61.0,33.0,GB
82418.0,30,32.0,274.0,4.0,GB
82418.0,36,28.0,306.0,44.0,GB
82418.0,41,23.0,119.0,25.0,GB
82418.0,33,21.0,66.0,25.0,GB
82418.0,37,20.0,184.0,1.0,GB
82418.0,14,11.0,42.0,33.0,GB
82418.0,39,5.0,329.0,47.0,GB
82418.0,16,2.0,338.0,36.0,GB
82418.0,32,1.0,166.0,,GB
82418.0,27,72.0,342.0,33.0,GB
82418.0,46,48.0,243.0,22.0,GB
82418.0,28,39.0,61.0,19.0,GB
82418.0,30,32.0,274.0,2.0,GB
82418.0,36,28.0,306.0,3.0,GB
82418.0,39,5.0,329.0,36.0,GB
82423.0,11,81.0,25.0,38.0,GP
82423.0,12,72.0,283.0,44.0,GP
82423.0,20,49.0,154.0,22.0,GP
82423.0,6,43.0,46.0,4.0,GP
82423.0,25,40.0,308.0,47.0,GP
82423.0,48,39.0,209.0,32.0,GP
82423.0,19,23.0,85.0,22.0,GP
82423.0,5,19.0,180.0,2.0,GP
82423.0,29,10.0,285.0,42.0,GP
82423.0,24,10.0,219.0,13.0,GP
82423.0,28,4.0,327.0,31.0,GP
82423.0,17,2.0,95.0,,GP
82423.0,11,81.0,25.0,41.0,GP
82423.0,6,43.0,46.0,40.0,GP
82423.0,25,40.0,308.0,36.0,GP
82423.0,86,63.0,336.0,43.0,GL
82423.0,76,62.0,251.0,29.0,GL
82423.0,77,35.0,319.0,38.0,GL
82423.0,85,30.0,45.0,3.0,GL
82423.0,87,29.0,266.0,30.0,GL
82423.0,75,23.0,180.0,16.0,GL
82423.0,71,9.0,124.0,22.0,GL
82423.0,69,6.0,18.0,4.0,GL
82423.0,13,74.0,257.0,40.0,GA
82423.0,21,62.0,297.0,33.0,GA
82423.0,27,55.0,163.0,20.0,GA
82423.0,15,47.0,44.0,4.0,GA
82423.0,26,21.0,235.0,32.0,GA
82423.0,30,6.0,146.0,,GA
82423.0,13,74.0,257.0,34.0,GA
82423.0,21,62.0,297.0,36.0,GA
82423.0,15,47.0,44.0,38.0,GA
82423.0,27,72.0,342.0,39.0,GB
82423.0,46,48.0,243.0,,GB
82423.0,28,39.0,61.0,32.0,GB
82423.0,30,32.0,274.0,4.0,GB
82423.0,36,28.0,306.0,43.0,GB
82423.0,41,23.0,119.0,24.0,GB
82423.0,33,21.0,66.0,21.0,GB
82423.0,37,20.0,184.0,1.0,GB
82423.0,14,11.0,42.0,34.0,GB
82423.0,39,5.0,329.0,47.0,GB
82423.0,16,2.0,338.0,35.0,GB
82423.0,32,1.0,166.0,,GB
82423.0,27,72.0,342.0,33.0,GB
82423.0,46,48.0,243.0,23.0,GB
82423.0,28,39.0,61.0,19.0,GB
82423.0,36,28.0,306.0,3.0,GB
82423.0,39,5.0,329.0,3.0,GB
82428.0,11,81.0,25.0,38.0,GP
82428.0,12,72.0,283.0,44.0,GP
82428.0,20,49.0,154.0,21.0,GP
82428.0,6,43.0,46.0,4.0,GP
82428.0,25,40.0,308.0,47.0,GP
82428.0,48,39.0,209.0,32.0,GP
82428.0,19,23.0,85.0,22.0,GP
82428.0,5,19.0,180.0,2.0,GP
82428.0,29,10.0,285.0,42.0,GP
82428.0,24,10.0,219.0,19.0,GP
82428.0,28,4.0,327.0,38.0,GP
82428.0,17,2.0,95.0,,GP
82428.0,11,81.0,25.0,41.0,GP
82428.0,6,43.0,46.0,40.0,GP
82428.0,25,40.0,308.0,36.0,GP
82428.0,28,4.0,327.0,3.0,GP
82428.0,86,63.0,336.0,43.0,GL
82428.0,76,62.0,251.0,27.0,GL
82428.0,77,35.0,319.0,39.0,GL
82428.0,85,30.0,45.0,3.0,GL
82428.0,87,29.0,266.0,25.0,GL
82428.0,75,23.0,180.0,17.0,GL
82428.0,70,21.0,77.0,,GL
82428.0,71,9.0,124.0,1.0,GL
82428.0,69,6.0,18.0,50.0,GL
82428.0,13,74.0,257.0,40.0,GA
82428.0,21,62.0,297.0,33.0,GA
82428.0,27,55.0,163.0,20.0,GA
82428.0,15,47.0,44.0,4.0,GA
82428.0,26,21.0,235.0,32.0,GA
82428.0,30,6.0,146.0,20.0,GA
82428.0,13,74.0,257.0,34.0,GA
82428.0,21,62.0,297.0,36.0,GA
82428.0,15,47.0,44.0,38.0,GA
82428.0,27,72.0,342.0,39.0,GB
82428.0,46,48.0,243.0,,GB
82428.0,28,39.0,61.0,32.0,GB
82428.0,30,32.0,274.0,4.0,GB
82428.0,36,28.0,306.0,43.0,GB
82428.0,41,23.0,119.0,25.0,GB
82428.0,33,21.0,66.0,25.0,GB
82428.0,37,20.0,184.0,1.0,GB
82428.0,14,11.0,42.0,29.0,GB
82428.0,39,5.0,329.0,47.0,GB
82428.0,16,2.0,338.0,35.0,GB
82428.0,32,1.0,166.0,,GB
82428.0,27,72.0,342.0,34.0,GB
82428.0,46,48.0,243.0,24.0,GB
82428.0,28,39.0,61.0,20.0,GB
82428.0,36,28.0,306.0,3.0,GB
82428.0,33,21.0,66.0,1.0,GB
82428.0,39,5.0,329.0,36.0,GB
82433.0,11,81.0,25.0,39.0,GP
82433.0,12,72.0,283.0,44.0,GP
82433.0,20,49.0,154.0,22.0,GP
82433.0,6,43.0,46.0,4.0,GP
82433.0,25,40.0,308.0,47.0,GP
82433.0,48,39.0,209.0,32.0,GP
82433.0,19,23.0,85.0,23.0,GP
82433.0,5,19.0,180.0,,GP
82433.0,29,10.0,285.0,42.0,GP
82433.0,24,10.0,219.0,19.0,GP
82433.0,28,4.0,327.0,42.0,GP
82433.0,17,2.0,95.0,,GP
82433.0,11,81.0,25.0,41.0,GP
82433.0,6,43.0,46.0,40.0,GP
82433.0,25,40.0,308.0,36.0,GP
82433.0,28,4.0,327.0,3.0,GP
82433.0,86,63.0,336.0,44.0,GL
82433.0,76,62.0,251.0,24.0,GL
82433.0,77,35.0,319.0,39.0,GL
82433.0,85,30.0,45.0,3.0,GL
82433.0,87,29.0,266.0,23.0,GL
82433.0,75,23.0,180.0,16.0,GL
82433.0,70,21.0,77.0,,GL
82433.0,71,9.0,124.0,1.0,GL
82433.0,69,6.0,18.0,51.0,GL
82433.0,13,74.0,257.0,41.0,GA
82433.0,21,62.0,297.0,33.0,GA
82433.0,27,55.0,163.0,20.0,GA
82433.0,15,47.0,44.0,4.0,GA
82433.0,26,21.0,235.0,31.0,GA
82433.0,30,6.0,146.0,19.0,GA
82433.0,13,74.0,257.0,34.0,GA
82433.0,21,62.0,297.0,36.0,GA
82433.0,15,47.0,44.0,38.0,GA
82433.0,27,72.0,342.0,36.0,GB
82433.0,46,48.0,243.0,,GB
82433.0,28,39.0,61.0,31.0,GB
82433.0,30,32.0,274.0,4.0,GB
82433.0,36,28.0,306.0,42.0,GB
82433.0,41,23.0,119.0,26.0,GB
82433.0,33,21.0,66.0,23.0,GB
82433.0,37,20.0,184.0,2.0,GB
82433.0,14,11.0,42.0,29.0,GB
82433.0,39,5.0,329.0,46.0,GB
82433.0,16,2.0,338.0,36.0,GB
82433.0,32,1.0,166.0,1.0,GB
82433.0,27,72.0,342.0,34.0,GB
82433.0,46,48.0,243.0,25.0,GB
82433.0,28,39.0,61.0,20.0,GB
82433.0,30,32.0,274.0,3.0,GB
82433.0,36,28.0,306.0,3.0,GB
82433.0,33,21.0,66.0,16.0,GB
82433.0,39,5.0,329.0,36.0,GB
82438.0,11,81.0,25.0,39.0,GP
82438.0,12,72.0,283.0,44.0,GP
82438.0,20,49.0,154.0,21.0,GP
82438.0,6,43.0,46.0,4.0,GP
82438.0,25,40.0,308.0,47.0,GP
82438.0,48,39.0,209.0,32.0,GP
82438.0,19,23.0,85.0,,GP
82438.0,5,19.0,180.0,1.0,GP
82438.0,29,10.0,285.0,39.0,GP
82438.0,24,10.0,219.0,16.0,GP
82438.0,28,4.0,327.0,43.0,GP
82438.0,17,2.0,95.0,,GP
82438.0,11,81.0,25.0,41.0,GP
82438.0,6,43.0,46.0,40.0,GP
82438.0,25,40.0,308.0,36.0,GP
82438.0,86,63.0,336.0,45.0,GL
82438.0,76,62.0,251.0,21.0,GL
82438.0,77,35.0,319.0,38.0,GL
82438.0,85,30.0,45.0,3.0,GL
82438.0,87,29.0,266.0,27.0,GL
82438.0,75,23.0,180.0,19.0,GL
82438.0,70,21.0,77.0,,GL
82438.0,71,9.0,124.0,1.0,GL
82438.0,69,6.0,18.0,51.0,GL
82438.0,13,74.0,257.0,41.0,GA
82438.0,21,62.0,297.0,33.0,GA
82438.0,27,55.0,163.0,19.0,GA
82438.0,15,47.0,44.0,4.0,GA
82438.0,26,21.0,235.0,31.0,GA
82438.0,30,6.0,146.0,19.0,GA
82438.0,13,74.0,257.0,34.0,GA
82438.0,21,62.0,297.0,36.0,GA
82438.0,15,47.0,44.0,38.0,GA
82438.0,27,72.0,342.0,36.0,GB
82438.0,46,48.0,243.0,28.0,GB
82438.0,28,39.0,61.0,31.0,GB
82438.0,30,32.0,274.0,4.0,GB
82438.0,36,28.0,306.0,43.0,GB
82438.0,41,23.0,119.0,,GB
82438.0,33,21.0,66.0,26.0,GB
82438.0,37,20.0,184.0,2.0,GB
82438.0,14,11.0,41.0,29.0,GB
82438.0,39,5.0,329.0,46.0,GB
82438.0,16,2.0,338.0,36.0,GB
82438.0,32,1.0,166.0,1.0,GB
82438.0,27,72.0,342.0,34.0,GB
82438.0,46,48.0,243.0,26.0,GB
82438.0,28,39.0,61.0,20.0,GB
82438.0,30,32.0,274.0,3.0,GB
82438.0,39,5.0,329.0,3.0,GB
82443.0,11,81.0,25.0,38.0,GP
82443.0,12,72.0,283.0,44.0,GP
82443.0,20,49.0,154.0,22.0,GP
82443.0,6,43.0,46.0,4.0,GP
82443.0,25,40.0,308.0,47.0,GP
82443.0,48,39.0,209.0,32.0,GP
82443.0,19,23.0,85.0,,GP
82443.0,5,19.0,180.0,2.0,GP
82443.0,29,10.0,285.0,37.0,GP
82443.0,24,10.0,219.0,20.0,GP
